,unique_add,Lon,Lat,X,Y
3943,3 JOO CHIAT RD,103.899155404874,1.31588523188137,35327.0036941329,33129.5173542555
3944,41 SIMS DR,103.875551269808,1.31685532892182,32700.0887007946,33236.7288529482
3945,302 UBI AVE 1,103.900995405582,1.33002586987709,35531.7354884939,34693.1231040899
3946,104 ALJUNIED CRES,103.882818111651,1.32006886595229,33508.8108156491,33592.0802786872
3947,111 ALJUNIED CRES,103.884246841453,1.32039727554777,33667.8136796737,33628.3973492179
3948,28 BALAM RD,103.886579205764,1.33048096275076,33927.3589461986,34743.4056709688
3949,60 DAKOTA CRES,103.888505580319,1.30728534060674,34141.8014967032,32178.5564192291
3950,9 EUNOS CRES,103.902774741744,1.32179869884385,35729.7829315979,33783.4095611963
3951,415 EUNOS RD 5,103.897854941374,1.31822661859534,35182.2678863779,33388.4122526143
3952,3A GEYLANG SERAI,103.898911531937,1.31750130819405,35299.8582766885,33308.2141726892
3953,8 HAIG RD,103.896069587743,1.31366979476128,34983.5880240221,32884.5367085468
3954,49 JLN TIGA,103.885424848249,1.30888261835169,33798.940820341,32355.1679249257
3955,5 PINE CL,103.882688422799,1.30704305939862,33494.4061611267,32151.7527273204
3956,322 UBI AVE 1,103.904833849402,1.32791288824126,35958.9218291836,34459.4922863804
3957,30 CASSIA CRES,103.883336276334,1.30944315518034,33566.500987255,32417.1444970444
3958,45 JLN TIGA,103.884644800061,1.30863777720455,33712.1292767776,32328.0928502753
3959,130 GEYLANG EAST AVE 1,103.887761159389,1.31685877572509,34058.9312986387,33237.1363205444
3960,53 PIPIT RD,103.886692720017,1.32399305603529,33940.0073917704,34026.0061794352
3961,846 SIMS AVE,103.90170722021,1.317602618253,35610.9910536734,33319.4248890337
3962,126 HOUGANG AVE 1,103.885711060613,1.35223030818128,33830.6918444568,37148.3359678891
3963,117 HOUGANG AVE 1,103.888145554328,1.35361343990292,34101.6201429581,37301.2816635463
3964,415 HOUGANG AVE 10,103.896537715818,1.37517507468581,35035.5102075785,39685.4815697595
3965,412 HOUGANG AVE 10,103.895365669184,1.374704823057,34905.0771723138,39633.4800840858
3966,252 HOUGANG AVE 3,103.892711655243,1.36016521545473,34609.7577520814,38025.7559330594
3967,530 HOUGANG AVE 6,103.890119934151,1.37516813281876,34321.2900347868,39684.6960247774
3968,317 HOUGANG AVE 7,103.896454800013,1.36529966178088,35026.3114646468,38593.5077587087
3969,620 HOUGANG AVE 8,103.883968140531,1.3701440065551,33636.6828768123,39129.1380801201
3970,501 HOUGANG AVE 8,103.886531403839,1.37205269626364,33921.9384346027,39340.1975478176
3971,642 HOUGANG AVE 8,103.879948293051,1.37169878879803,33189.3190809404,39301.0489679445
3972,241 HOUGANG ST 22,103.891840640482,1.35650868784233,34512.8337054253,37621.4331797659
3973,981D BUANGKOK CRES,103.879333194715,1.38045230792952,33120.8474535346,40268.9676013831
3974,978D BUANGKOK CRES,103.879413572555,1.38003167141738,33129.7933982667,40222.4559107199
3975,988B BUANGKOK GREEN,103.877406233754,1.37989436347789,32906.4020578405,40207.2688590866
3976,103 HOUGANG AVE 1,103.89036014824,1.35528223434405,34348.0750513496,37485.8142097779
3977,173 HOUGANG AVE 1,103.888838230371,1.3501246547491,34178.7159664286,36915.5111865848
3978,236 HOUGANG AVE 1,103.888939725858,1.35782377502387,34189.9917589389,37766.8412697073
3979,166 HOUGANG AVE 1,103.888195279031,1.35117566880152,34107.1600314826,37031.7253824789
3980,171 HOUGANG AVE 1,103.889168968814,1.35113637322024,34215.5208963212,37027.3827440515
3981,405 HOUGANG AVE 10,103.896459281626,1.37404969557747,35026.7847348405,39561.0425638445
3982,605 HOUGANG AVE 4,103.88649685593,1.37096742046403,33918.0963378213,39220.1931344662
3983,324 HOUGANG AVE 5,103.897418323346,1.36750458591712,35133.5337084746,38837.3200299777
3984,520 HOUGANG AVE 6,103.890062017994,1.37310428005073,34314.8500974989,39456.4854159839
3985,625 HOUGANG AVE 8,103.881671281308,1.37009813015482,33381.0702991439,39124.0600204933
3986,636 HOUGANG AVE 8,103.879209065676,1.37061271157512,33107.0543636223,39180.9544468056
3987,616 HOUGANG AVE 8,103.883561152084,1.36888651247082,33591.3928927761,38990.0897778459
3988,155 HOUGANG ST 11,103.880292681446,1.35265338944725,33227.6863533482,37195.105814185
3989,574 HOUGANG ST 51,103.886929044359,1.37746990324755,33966.1775445119,39939.2060003355
3990,534 HOUGANG ST 52,103.890491311918,1.37715444677834,34362.6145497402,39904.3336206675
3991,910 HOUGANG ST 91,103.882827300133,1.37888844287052,33509.7010878539,40096.0510900691
3992,913 HOUGANG ST 91,103.884040659173,1.37806574390647,33644.7347355727,40005.0840247516
3993,134 LOR AH SOO,103.886509352895,1.35046468321696,33919.5370635781,36953.1040223613
3994,475B UPP SERANGOON CRES,103.899965684738,1.3757740461149,35416.9991874397,39751.7232034635
3995,476C UPP SERANGOON VIEW,103.904346035596,1.37794957092138,35904.47117934,39992.295922704
3996,238 HOUGANG AVE 1,103.888970066565,1.35714409402773,34193.3700594055,37691.6856542602
3997,576 HOUGANG AVE 4,103.886553216485,1.37833565598131,33924.3504296886,40034.935642086
3998,339 HOUGANG AVE 7,103.89857229481,1.37002545723867,35261.9493826255,39116.0687885042
3999,610 HOUGANG AVE 8,103.88512562936,1.37031263468239,33765.4969987003,39147.786881052
4000,657 HOUGANG AVE 8,103.881881731396,1.3738506167531,33404.4824332092,39538.9915204719
4001,437 HOUGANG AVE 8,103.893277823347,1.37720415098471,34672.7186087631,39909.8372784145
4002,955 HOUGANG AVE 9,103.878192318179,1.37615503776205,32993.8911804874,39793.7947322559
4003,245 HOUGANG ST 22,103.891722006562,1.35841118678486,34499.6260285862,37831.8015991244
4004,698B HOUGANG ST 61,103.887708468033,1.37480681507579,34052.9244356621,39644.7370801773
4005,973 HOUGANG ST 91,103.87971952242,1.37780580313399,33163.8465749556,39976.3312865682
4006,958 HOUGANG ST 91,103.879787450961,1.37663567897449,33171.4086977392,39846.9450089838
4007,136 LOR AH SOO,103.88630211152,1.34966436735423,33896.4753419608,36864.6086405963
4008,129 LOR AH SOO,103.887577515817,1.35151849772357,34038.4090608554,37069.632127516
4009,508 HOUGANG AVE 10,103.887728564668,1.37169361562659,34055.1687763873,39300.4952151831
4010,449 HOUGANG AVE 10,103.895153601863,1.37878098243894,34881.4649971435,40084.2007204238
4011,407 HOUGANG AVE 10,103.895673302556,1.3729650974742,34939.3180105016,39441.1108541898
4012,651 HOUGANG AVE 8,103.881113790573,1.37253883062467,33319.0229302095,39393.9391096067
4013,633 HOUGANG AVE 8,103.879317363374,1.36982607247094,33119.1082551908,39093.9721010104
4014,967 HOUGANG AVE 9,103.878641442114,1.37818307588971,33043.8688579658,40018.0458952952
4015,221 HOUGANG ST 21,103.883650622241,1.35660452934466,33601.3782098005,37632.0103569441
4016,974 HOUGANG ST 91,103.879444501418,1.37778904648265,33133.2401951803,39974.4778265841
4017,237 JURONG EAST ST 21,103.741213160816,1.34071089584165,17749.6554554692,35874.7081866637
4018,229 JURONG EAST ST 21,103.738020275061,1.34183055675235,17394.3260345552,35998.5283333808
4019,203 JURONG EAST ST 21,103.742544497471,1.33683389097317,17897.8031914216,35446.0027564056
4020,231 JURONG EAST ST 21,103.738101187795,1.3411274954664,17403.3277329132,35920.7869543545
4021,252 JURONG EAST ST 24,103.738115504821,1.34302026715262,17404.9292119313,36130.0801943969
4022,49 TEBAN GDNS RD,103.738180684101,1.32098928416148,17412.088921872,33694.0033249967
4023,20 TEBAN GDNS RD,103.7385183842,1.32378355041705,17449.6834526556,34002.9779342078
4024,314 JURONG EAST ST 32,103.733275157188,1.34665351063977,16866.2668860536,36531.8478153087
4025,64 TEBAN GDNS RD,103.739779356356,1.32137890995417,17590.0071872287,33737.0794481672
4026,280 TOH GUAN RD,103.747294159262,1.34046486754645,18426.4048935305,35847.4789874386
4027,273 TOH GUAN RD,103.745310932473,1.34266194835614,18205.7015922023,36090.4290751908
4028,331 JURONG EAST AVE 1,103.73042009299,1.35082650419629,16548.5487946551,36993.2900979109
4029,288A JURONG EAST ST 21,103.74330117319,1.33878459340356,17982.021192532,35661.6986133121
4030,258 JURONG EAST ST 24,103.738635757888,1.34378634902456,17462.831077815,36214.7874774653
4031,312 JURONG EAST ST 32,103.732174273854,1.34691464537256,16743.7517434536,36560.7278606333
4032,403 PANDAN GDNS,103.74939013157,1.32032964075934,18659.5885623172,33621.0183174666
4033,270 TOH GUAN RD,103.7461193594,1.34122974295897,18295.6651830543,35932.0597200673
4034,265 TOH GUAN RD,103.744702329438,1.34070811731138,18137.9627829511,35874.3866196033
4035,334 JURONG EAST AVE 1,103.731532573887,1.35078279521922,16672.3554115845,36988.4517607149
4036,337 JURONG EAST AVE 1,103.731905666581,1.34968370533554,16713.8714320716,36866.9180877544
4037,285D TOH GUAN RD,103.746039348397,1.33789020611793,18286.7476599598,35562.7907122001
4038,216B BOON LAY AVE,103.712256991806,1.35045319598788,14527.1938194465,36952.1046340764
4039,181B BOON LAY DR,103.70841773457,1.34879350516626,14099.9171590926,36768.6056789532
4040,207 BOON LAY PL,103.71356835409,1.34658610279641,14673.1130145611,36524.4930584822
4041,214 BOON LAY PL,103.712178566174,1.34901664211502,14518.457995058,36793.2579225786
4042,487 JURONG WEST AVE 1,103.72724315066,1.34872511571948,16194.9800926214,36760.9440955743
4043,489 JURONG WEST AVE 1,103.72723983348,1.34917459623674,16194.6130933193,36810.6454566307
4044,462 JURONG WEST ST 41,103.722348235699,1.35065966569769,15650.2393805217,36974.8814431634
4045,936 JURONG WEST ST 91,103.689149776097,1.34256782159011,11955.5615125559,36080.3177525513
4046,904 JURONG WEST ST 91,103.68593674423,1.34022784221162,11597.9692269117,35821.5952606276
4047,339C KANG CHING RD,103.721677989652,1.33851437919815,15575.5869703051,35631.9186100271
4048,183C BOON LAY AVE,103.709097367424,1.34865680572114,14175.5521285962,36753.4862459954
4049,268C BOON LAY DR,103.707996026992,1.3471317962481,14052.976238152,36584.8643680848
4050,197A BOON LAY DR,103.713719208827,1.3441061022632,14689.8880759608,36250.2658524346
4051,197C BOON LAY DR,103.713686073692,1.34340319524201,14686.1966834702,36172.5419985708
4052,197D BOON LAY DR,103.713869400316,1.34360788485586,14706.6000891505,36195.1745807156
4053,425 JURONG WEST AVE 1,103.724437331849,1.35085080574192,15882.7336959792,36996.0062559675
4054,442 JURONG WEST AVE 1,103.719496480131,1.35151847519437,15332.8748494405,37069.8590768576
4055,541 JURONG WEST AVE 1,103.715983002516,1.35104299843383,14941.8610496596,37017.3017801978
4056,728 JURONG WEST AVE 5,103.697696356279,1.34609925362519,12906.7275737068,36470.7521323208
4057,686A JURONG WEST CTRL 1,103.704794256868,1.34174841752629,13696.6224578656,35989.6149267331
4058,687 JURONG WEST CTRL 1,103.705669897207,1.34153247772335,13794.070745999,35965.7322465926
4059,483 JURONG WEST ST 41,103.725320414071,1.34735305647602,15980.9938319717,36609.2379343845
4060,412 JURONG WEST ST 42,103.726140256506,1.35325102149052,16072.2621242618,37261.4018999934
4061,420 JURONG WEST ST 42,103.72717276553,1.35057175087713,16187.1559096351,36965.1362723205
4062,435 JURONG WEST ST 42,103.723687896053,1.35211011264928,15799.3360480312,37135.25798936
4063,553 JURONG WEST ST 42,103.718943649817,1.35313192538561,15271.3593495172,37248.2694088258
4064,417 JURONG WEST ST 42,103.727345002671,1.35130933561361,16206.327559717,37046.69392954
4065,651B JURONG WEST ST 61,103.698260716035,1.33707171569253,12969.4796721051,35472.5268932171
4066,643 JURONG WEST ST 61,103.695690186551,1.33925229393405,12683.4197426476,35713.6606598031
4067,660A JURONG WEST ST 64,103.704301685702,1.33569163767409,13641.7692438383,35319.8883873243
4068,684C JURONG WEST ST 64,103.704502970823,1.34358659212537,13664.2161016343,36192.8730940372
4069,716 JURONG WEST ST 71,103.696723900687,1.34409760357644,12798.491291889,36249.4253105279
4070,744 JURONG WEST ST 73,103.699099859364,1.34665889281139,13062.9258366274,36532.625702491
4071,812 JURONG WEST ST 81,103.695863834561,1.34630854446805,12702.7888307879,36493.9059291445
4072,853 JURONG WEST ST 81,103.693087524597,1.34716951166588,12393.8207291942,36589.1251618844
4073,934 JURONG WEST ST 91,103.688737672784,1.34223795658444,11909.6965881689,36043.8455586024
4074,943 JURONG WEST ST 91,103.689789273674,1.343694927282,12026.7381896665,36204.9435421918
4075,941 JURONG WEST ST 91,103.688795307632,1.34388068772887,11916.1214822689,36225.4905694555
4076,940 JURONG WEST ST 91,103.688873352514,1.34330790784966,11924.8033085745,36162.1547832582
4077,987A JURONG WEST ST 93,103.694493942627,1.33652389687164,12550.2731523737,35411.975095626
4078,155 YUNG LOH RD,103.722407547175,1.32767173847341,15656.725083001,34432.9890042096
4079,178 YUNG SHENG RD,103.72084235604,1.33323653409443,15482.56298362,35048.3246427737
4080,199 BOON LAY DR,103.714484938377,1.3437063240188,14775.1034374032,36206.0561630055
4081,443 JURONG WEST AVE 1,103.720394145176,1.35180253711599,15432.7765089944,37101.2645919379
4082,274D JURONG WEST AVE 3,103.704379929183,1.35219891849799,13650.5732922619,37145.1832849719
4083,552 JURONG WEST ST 42,103.717763434614,1.35275290532096,15140.0125238234,37206.365443591
4084,529 JURONG WEST ST 52,103.716191585352,1.34841672939573,14965.0600365829,36726.900634909
4085,675B JURONG WEST ST 64,103.703641775508,1.34575308124211,13568.3869387535,36432.4380710274
4086,676A JURONG WEST ST 64,103.704539086759,1.3459571863087,13668.2492499286,36455.0017329734
4087,661C JURONG WEST ST 64,103.705050161682,1.33607703951673,13725.0691564661,35362.4998969454
4088,678C JURONG WEST ST 64,103.703838568056,1.34480618588213,13590.282283619,36327.7337904964
4089,684B JURONG WEST ST 64,103.704216582811,1.34383999434612,13632.3456400549,36220.8947696108
4090,619 JURONG WEST ST 65,103.69989937466,1.34151734586068,13151.872241619,35964.0932958107
4091,673B JURONG WEST ST 65,103.701663520064,1.34439825029258,13348.2202282408,36282.6391862947
4092,674B JURONG WEST ST 65,103.702060183249,1.34513373209401,13392.3689882187,36363.9628417306
4093,748 JURONG WEST ST 73,103.697968713143,1.34775337100719,12937.0481329113,36653.6548081636
4094,847 JURONG WEST ST 81,103.691869630974,1.34537150466414,12258.2707096729,36390.3179621212
4095,909 JURONG WEST ST 91,103.68645214091,1.34117518124864,11655.3338058162,35926.3440653607
4096,911 JURONG WEST ST 91,103.686836939175,1.34181837063727,11698.1620947365,35997.4623252638
4097,989C JURONG WEST ST 93,103.695145055144,1.33580169821898,12622.7308008233,35332.1137470212
4098,353 KANG CHING RD,103.720528200834,1.3396360470162,15447.6332158539,35755.9529935345
4099,158 YUNG LOH RD,103.722279551998,1.32896082457078,15642.4869023887,34575.5304436814
4100,556 JURONG WEST ST 42,103.717858506741,1.35362210304169,15150.5975706773,37302.4765830077
4101,656A JURONG WEST ST 61,103.699358001955,1.33536857501406,13091.5860153176,35284.195109671
4102,601 JURONG WEST ST 62,103.70013784164,1.33966177435104,13178.3999500517,35758.9116889443
4103,332 TAH CHING RD,103.72369051749,1.3388206966531,15799.5617563855,35665.7795850206
4104,151 YUNG HO RD,103.721288499183,1.32676126001247,15532.1816525431,34332.3183865305
4105,73 GEYLANG BAHRU,103.870596516216,1.32264236942866,32148.6630320791,33876.621421257
4106,28 JLN BAHAGIA,103.858806901306,1.32577955574857,30836.5926717017,34223.4988406654
4107,50 JLN BAHAGIA,103.856229133573,1.32768538817072,30549.7112086294,34434.2332302164
4108,684 RACE COURSE RD,103.856659538355,1.31430707569496,30597.6247609584,32954.9284460358
4109,20 ST. GEORGE'S RD,103.862860231376,1.3247396755322,31287.6887521092,34108.5192152914
4110,37 CAMBRIDGE RD,103.849363583015,1.31686648129657,29785.6531056399,33237.9279796593
4111,11 FARRER PK RD,103.852109307152,1.31236768241476,30091.2292861752,32740.4760281686
4112,15 FARRER PK RD,103.851660614786,1.31104346812009,30041.2951643253,32594.0508431699
4113,9 GLOUCESTER RD,103.85169992386,1.3135861663611,30045.6678285925,32875.2093872204
4114,815 JELLICOE RD,103.861714899755,1.30693030778708,31160.2472530147,32139.2491140515
4115,16 JLN TENTERAM,103.85955995036,1.32813370856146,30920.3966673305,34483.8098871782
4116,17 JLN TENTERAM,103.859812573047,1.32821169071169,30948.5109023992,34492.4330541324
4117,111 MCNAIR RD,103.858272728064,1.32130398839445,30777.1495600874,33728.6129180305
4118,122 MCNAIR RD,103.856837677166,1.3188425968422,30617.4451750042,33456.4432992488
4119,109 MCNAIR RD,103.859100345051,1.32142037879584,30869.2550042709,33741.4837122113
4120,69 MOULMEIN RD,103.850517972593,1.31895176233165,29914.1238675211,33468.5085110422
4121,4B ST. GEORGE'S LANE,103.860174104007,1.32229102470373,30988.7527013067,33837.7565431967
4122,54 GEYLANG BAHRU,103.867864793507,1.32388371941336,31844.6475595888,34013.8791604191
4123,55 GEYLANG BAHRU,103.86859054805,1.32408464111823,31925.4164634189,34036.0971922595
4124,30 JLN BAHAGIA,103.858108254641,1.32574105577942,30758.8403962003,34219.2409223244
4125,13 UPP BOON KENG RD,103.87045800931,1.3144810967637,32133.2620463362,32974.1893866695
4126,45 MARINE CRES,103.912455527874,1.30455023575131,36807.2195446249,31876.1935786512
4127,75 MARINE DR,103.907439956881,1.30337032890276,36249.0358221121,31745.7084521856
4128,71 MARINE DR,103.908943951039,1.30452764484152,36416.4129594602,31873.6835758332
4129,12 MARINE TER,103.915739855584,1.30460708550376,37172.7352619749,31882.4914682899
4130,528A PASIR RIS ST 51,103.947986536645,1.37021066906466,40761.1616711551,39136.7550182231
4131,530D PASIR RIS DR 1,103.950580696055,1.37187505519024,41049.8517370578,39320.808724951
4132,480 PASIR RIS DR 4,103.959362372842,1.37480098096567,42027.1303509772,39644.3931753468
4133,461 PASIR RIS DR 4,103.958819178364,1.37114196179247,41966.7005938971,39239.7932883929
4134,484 PASIR RIS DR 4,103.960557824017,1.3736034575533,42160.1766936881,39511.9838526212
4135,481 PASIR RIS DR 4,103.958929343522,1.37389876519666,41978.9446592061,39544.6279638633
4136,473 PASIR RIS DR 6,103.95736253025,1.37449502119344,41804.5737712737,39610.5499676596
4137,143 PASIR RIS ST 11,103.960695828184,1.36198405238232,42175.6030742694,38227.1668150499
4138,107 PASIR RIS ST 12,103.957518917808,1.36750966709317,41822.0178761855,38838.1441363692
4139,568 PASIR RIS ST 51,103.948912804889,1.36874938280848,40864.2520930609,38975.178043792
4140,525B PASIR RIS ST 51,103.947455951519,1.3695904828869,40702.1171283498,39068.1750314366
4141,768 PASIR RIS ST 71,103.935517710994,1.37537067639067,39373.5057083545,39707.2605039589
4142,754 PASIR RIS ST 71,103.934079840236,1.37718978054584,39213.4797259448,39908.4013047311
